address	verdict	file	flag
0041cc70	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_0041cc70.cpp	Oy
0041ccd7	NO_ORACLE	global_sub0041ccd7_0041ccd7.cpp	
0041cd01	NO_ORACLE	global_sub0041cd01_0041cd01.cpp	
0041cd23	NO_ORACLE	global_sub0041cd23_0041cd23.cpp	
0041cd6f	NO_ORACLE	global_sub0041cd6f_0041cd6f.cpp	
0041cd83	NO_ORACLE	global_sub0041cd83_0041cd83.cpp	
0041cd89	EXACT	CObservable_AddExclusiveObserver_0041cd89.cpp	Oy
0041ce6a	EXACT	CManager_ClearErrorMessage_0041ce6a.cpp	Oy
0041ce9d	EXACT	CManager_UpdateErrorMessage_0041ce9d.cpp	Oy
0041cf1f	EXACT	CTCPhysicsNavigator_EnableNavigator_0041cf1f.cpp	Oy
0041cf2c	EXACT	CTCInventoryBase_GetCanItemBeQuickAssigned_0041cf2c.cpp	Oy
0041cf33	EXACT	CObservable_AddExclusiveObserver_0041cf33.cpp	Oy
0041cf40	EXACT	CMap_DrawGetSeaLevel_0041cf40.cpp	Oy
0041d122	EXACT	global_OnOpenMenus_0041d122.cpp	Oy
0041d165	EXACT	global_OnCloseMenus_0041d165.cpp	Oy
0041d198	EXACT	CManager_SetGraphicsBank_0041d198.cpp	Oy
0041d1b4	EXACT	CBankFile_GetBankHandle_0041d1b4.cpp	Oy
0041d1c8	EXACT	CTCBoastingCrowdControl_OnKillCrowd_0041d1c8.cpp	Oy
0041d207	EXACT	DestvalstdallocatorstdpairlongCMusicManagerCRegisteredMusicEntrystdpairlongCMusicManager_CRegisteredMusicEntry_0041d207.cpp	Oy
0041d8a8	EXACT	CTCBoastingCrowdControl_OnKillCrowd_0041d8a8.cpp	Oy
0041e16e	EXACT	CManager_IsKeyHeld_0041e16e.cpp	Oy
0041e5f2	RELOC	global_GetInstance_0041e5f2.cpp	Oy
0041e61b	EXACT	CSpellContainerList_AddChild_0041e61b.cpp	Oy
0042899b	EXACT	global_operator_0042899b.cpp	Oy
00428ae7	EXACT	global_DeleteData_00428ae7.cpp	Oy
00428b10	EXACT	global_DeleteData_00428b10.cpp	Oy
00428b1f	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428b1f.cpp	Oy
00428bd2	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428bd2.cpp	Oy
00428bea	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428bea.cpp	Oy
00428c02	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428c02.cpp	Oy
00428c1a	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_00428c1a.cpp	Oy
00428c8f	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428c8f.cpp	Oy
00428ca7	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00428ca7.cpp	Oy
00428cbf	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3_CTriangleList_00428cbf.cpp	Oy
00428e0a	NO_ORACLE	global_sub00428e0a_00428e0a.cpp	
00428e8b	NO_ORACLE	global_sub00428e8b_00428e8b.cpp	
00428eb2	NO_ORACLE	global_sub00428eb2_00428eb2.cpp	
00428eb7	NO_ORACLE	global_sub00428eb7_00428eb7.cpp	
0042913a	EXACT	CCountedPointerNUISystemCAction_ShareData_0042913a.cpp	Oy
00429160	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429160.cpp	Oy
0042918c	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_0042918c.cpp	Oy
004291b8	EXACT	CCountedPointerNUISystemCAction_ShareData_004291b8.cpp	Oy
004291de	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_004291de.cpp	Oy
0042920a	EXACT	CCountedPointerNUISystemCAction_ShareData_0042920a.cpp	Oy
00429230	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429230.cpp	Oy
0042925c	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_0042925c.cpp	Oy
00429288	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429288.cpp	Oy
004292c0	EXACT	CMemoryAllocatorVariableSize_GetNoAllocatedAreas_004292c0.cpp	Oy
004292ec	NO_ORACLE	global_sub004292ec_004292ec.cpp	
004292f1	NO_ORACLE	global_sub004292f1_004292f1.cpp	
004292f6	NO_ORACLE	global_sub004292f6_004292f6.cpp	
004292fb	NO_ORACLE	global_sub004292fb_004292fb.cpp	
00429317	NO_ORACLE	global_sub00429317_00429317.cpp	
0042931c	NO_ORACLE	global_sub0042931c_0042931c.cpp	
00429321	NO_ORACLE	global_sub00429321_00429321.cpp	
004293db	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_004293db.cpp	Oy
004293f2	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_004293f2.cpp	Oy
00429403	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_00429403.cpp	Oy
00429418	EXACT	FindstdListuncheckediteratorstdListvalNUISystemCComponentstdallocatorNUISystemCComponentNUISystem_CComponent_00429418.cpp	Oy
0042943a	EXACT	CCountedPointerNUISystemCAction_ShareData_0042943a.cpp	Oy
00429460	EXACT	CCountedPointerNUISystemCAction_ShareData_00429460.cpp	Oy
00429486	EXACT	CCountedPointerNUISystemCAction_ShareData_00429486.cpp	Oy
004294ac	EXACT	FindstdListuncheckediteratorstdListvalNUISystemCComponentstdallocatorNUISystemCComponentNUISystem_CComponent_004294ac.cpp	Oy
0042951b	EXACT	CMemoryAllocatorVariableSize_RotateLeft_0042951b.cpp	Oy
004298f3	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_004298f3.cpp	Oy
0042990f	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042990f.cpp	Oy
0042992b	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042992b.cpp	Oy
00429950	DIFFER(88v85)	CBasicStringchar_operator_00429950.cpp	Oy
004299a8	EXACT	global_SetIsUsingRelativeCoords_004299a8.cpp	Oy
004299f0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_004299f0.cpp	Oy
00429a10	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429a10.cpp	Oy
00429a2f	EXACT	CAnimFilterNoGroup_Clone_00429a2f.cpp	Oy
00429a62	EXACT	CCountedPointerCTexture_operator_00429a62.cpp	Oy
00429a79	EXACT	CSmallVectorCANavQuadTreeNodeconst_operator_00429a79.cpp	Oy
00429a85	EXACT	listNUISystemCList_begin_00429a85.cpp	Oy
00429bf9	RELOC	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429bf9.cpp	Oy
00429c53	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429c53.cpp	Oy
00429c58	EXACT	CCountedPointerCTexture_operator_00429c58.cpp	Oy
00429c6f	EXACT	CCountedPointerstdvectorCCharString_Reset_00429c6f.cpp	Oy
00429caf	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429caf.cpp	Oy
00429cc7	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429cc7.cpp	Oy
00429cea	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_00429cea.cpp	Oy
00429cfb	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_00429cfb.cpp	Oy
00429d3c	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429d3c.cpp	Oy
00429d59	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429d59.cpp	Oy
00429d71	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429d71.cpp	Oy
00429d8e	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00429d8e.cpp	Oy
00429d93	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429d93.cpp	Oy
00429db7	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_00429db7.cpp	Oy
00429dce	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429dce.cpp	Oy
00429de6	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429de6.cpp	Oy
00429dfe	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_00429dfe.cpp	Oy
00429e16	EXACT	CPair_CPair_00429e16.cpp	Oy
00429f43	EXACT	CTCMapwho_OnDie_00429f43.cpp	Oy
0042a0ce	RELOC	CRegion_SetMiniMapRegionExitTextOffsetX_0042a0ce.cpp	Oy
0042a141	EXACT	CGuiControlTreePane_SortTreeRecursively_0042a141.cpp	Oy
0042a168	EXACT	CGuiControlTreePane_SortTreeRecursively_0042a168.cpp	Oy
0042a18f	EXACT	CGuiControlTreePane_SortTreeRecursively_0042a18f.cpp	Oy
0042a1b6	EXACT	LTextTreeWalkThrough_BuildTreeArray_0042a1b6.cpp	Oy
0042a1e3	EXACT	CGuiControlTreePane_SortTreeRecursively_0042a1e3.cpp	Oy
0042a20a	EXACT	LTextTreeWalkThrough_BuildTreeArray_0042a20a.cpp	Oy
0042a237	EXACT	LTextTreeWalkThrough_BuildTreeArray_0042a237.cpp	Oy
0042a264	EXACT	LTextTreeWalkThrough_BuildTreeArray_0042a264.cpp	Oy
0042a2b9	EXACT	SetStaticCastNUISystem_CComponent_0042a2b9.cpp	Oy
0042a2ca	EXACT	SetStaticCastNUISystem_CComponent_0042a2ca.cpp	Oy
0042a2db	EXACT	SetStaticCastNUISystem_CComponent_0042a2db.cpp	Oy
0042a5f3	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a5f3.cpp	Oy
0042a622	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a622.cpp	Oy
0042a665	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a665.cpp	Oy
0042a694	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a694.cpp	Oy
0042a6c3	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a6c3.cpp	Oy
0042a6f2	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a6f2.cpp	Oy
0042a721	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a721.cpp	Oy
0042a750	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a750.cpp	Oy
0042a77f	EXACT	FindstdListuncheckediteratorstdListvalNUISystemCComponentstdallocatorNUISystemCComponentNUISystem_CComponent_0042a77f.cpp	Oy
0042a7a1	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a7a1.cpp	Oy
0042a7d0	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042a7d0.cpp	Oy
0042aab3	EXACT	lessCCharString_operator_0042aab3.cpp	Oy
0042ab1c	EXACT	CActiveFile_OnReadFinished_0042ab1c.cpp	Oy
0042ab73	EXACT	CActiveFile_OnReadFinished_0042ab73.cpp	Oy
0042abca	EXACT	CActiveFile_OnReadFinished_0042abca.cpp	Oy
0042abe1	EXACT	CTCCarryable_OnKill_0042abe1.cpp	Oy
0042ac25	EXACT	CActiveFile_OnReadFinished_0042ac25.cpp	Oy
0042ac76	EXACT	CTCCarryable_OnKill_0042ac76.cpp	Oy
0042acc3	EXACT	CTCCarryable_OnKill_0042acc3.cpp	Oy
0042ad6c	EXACT	global_BinarySearchTreeFindEqualOrGreater_0042ad6c.cpp	Oy
0042ade5	EXACT	CTCCarryable_OnKill_0042ade5.cpp	Oy
0042ae0e	EXACT	global_BinarySearchTreeFindByIntKey_0042ae0e.cpp	Oy
0042ae33	EXACT	global_BinaryTreeFind_0042ae33.cpp	Oy
0042b402	RELOC	CRegion_SetMiniMapRegionExitTextOffsetX_0042b402.cpp	Oy
0042b44a	EXACT	CEngineSceneGrid_GetCellBoundingBox_0042b44a.cpp	Oy
0042b4c3	EXACT	InsertstdListconstiteratorstdListvalCClassstd_allocatorCClass_0042b4c3.cpp	Oy
0042b587	EXACT	global_Alloc_0042b587.cpp	Oy
0042b636	EXACT	global_CalcStringLength_0042b636.cpp	Oy
0042b677	EXACT	global_CalcStringLength_0042b677.cpp	Oy
0042b6dc	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_0042b6dc.cpp	Oy
0042b707	EXACT	global_CalcStringLength_0042b707.cpp	Oy
0042b755	EXACT	CActiveFile_OnReadFinished_0042b755.cpp	Oy
0042b796	EXACT	CActiveFile_OnReadFinished_0042b796.cpp	Oy
0042b7d7	EXACT	CActiveFile_OnReadFinished_0042b7d7.cpp	Oy
0042b8fc	EXACT	global_ClearPrimitiveList_0042b8fc.cpp	Oy
0042b945	EXACT	CEngineSceneGrid_GetCellBoundingBox_0042b945.cpp	Oy
0042bdf0	EXACT	global_Alloc_0042bdf0.cpp	Oy
0042be11	EXACT	CSurface_GetHeight_0042be11.cpp	Oy
0042be2f	EXACT	global_Alloc_0042be2f.cpp	Oy
0042bead	EXACT	CTCInventoryAbilities_AddLearnedExpression_0042bead.cpp	Oy
0042bec0	EXACT	DestvalstdallocatorstdpairlongCMusicManagerCRegisteredMusicEntrystdpairlongCMusicManager_CRegisteredMusicEntry_0042bec0.cpp	Oy
0042bed4	EXACT	CBankFile_GetBankHandle_0042bed4.cpp	Oy
0042bef2	EXACT	CRegion_SetMiniMapRegionExitTextOffsetX_0042bef2.cpp	Oy
0042bf35	EXACT	CDisplayManager_CopyBackBufferToTexture_0042bf35.cpp	Oy
0042bf67	EXACT	CDisplayManager_CopyBackBufferToTexture_0042bf67.cpp	Oy
0042c02f	EXACT	CTCCarryable_OnKill_0042c02f.cpp	Oy
0042c058	EXACT	CompareDataOffset_operator_0042c058.cpp	Oy
0042ce63	EXACT	CActiveFile_OnReadFinished_0042ce63.cpp	Oy
0042d131	EXACT	mapCCharString_operator_0042d131.cpp	Oy
0042d1b7	EXACT	mapNUISystemCComponent_operator_0042d1b7.cpp	Oy
0042d201	EXACT	mapNUISystemCManagerEUsedKeys_operator_0042d201.cpp	Oy
0042d246	EXACT	mapNUISystemCManagerEUsedKeys_operator_0042d246.cpp	Oy
0042d28b	EXACT	CDisplayManager_CopyBackBufferToTexture_0042d28b.cpp	Oy
0042d405	EXACT	CTCInventoryClothing_SetClothingMappingToMenuEntry_0042d405.cpp	Oy
0042d41e	EXACT	CTCInventoryClothing_SetClothingMappingToMenuEntry_0042d41e.cpp	Oy
0042d437	EXACT	CTCInventoryAbilities_AddLearnedExpression_0042d437.cpp	Oy
0042d44a	EXACT	CTCInventoryAbilities_AddLearnedExpression_0042d44a.cpp	Oy
0042d930	EXACT	CIVCountedPointeeBase_DeleteCIVCountedPointeeBaseUBEXXZ_0042d930.cpp	Oy
0042d940	EXACT	CResource_UnloadResource_0042d940.cpp	Oy
0042d950	EXACT	CResource_IsResourceLoaded_0042d950.cpp	Oy
0042d960	EXACT	CResource_OnResourceLoaded_0042d960.cpp	Oy
0042d970	EXACT	CResource_CanAbortResourceLoad_0042d970.cpp	Oy
0042d980	EXACT	CResource_OnResourceLoadAborted_0042d980.cpp	Oy
0042d9a0	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042d9a0.cpp	Oy
0042d9d0	EXACT	global_FieldSetToMinusOne_0042d9d0.cpp	Oy
0042da10	EXACT	CDefClassBase_GetInstantiationName_0042da10.cpp	Oy
0042da20	EXACT	CDefClassBase_SetInstantiationName_0042da20.cpp	Oy
0042da30	EXACT	CDefClassBase_AddSubDef_0042da30.cpp	Oy
0042da40	EXACT	CDefClassBase_RemoveSubDef_0042da40.cpp	Oy
0042da50	EXACT	CDefClassBase_GetPSubDefInfo_0042da50.cpp	Oy
0042da60	EXACT	CDefClassBase_GetPSubDefInfo_0042da60.cpp	Oy
0042da70	EXACT	CDefClassBase_IsParentDefCDefClassBaseUBENXZ_0042da70.cpp	Oy
0042da80	EXACT	CDefClassBase_PostTransfer_0042da80.cpp	Oy
0042da90	EXACT	CDefClassBase_Validate_0042da90.cpp	Oy
0042daa0	EXACT	CDefClassBase_GetPSubDefInfoMapCDefClassBaseUAEPAV_0042daa0.cpp	Oy
0042dab0	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042dab0.cpp	Oy
0042dae0	EXACT	CEnginePrimitiveOcclusionManager_GetOccludedFrames_0042dae0.cpp	Oy
0042db20	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042db20.cpp	Oy
0042db60	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_0042db60.cpp	Oy
0042dbb0	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_0042dbb0.cpp	Oy
0042dbd8	EXACT	CNewFrontendGameComponent_ReleaseXMVCode_0042dbd8.cpp	Oy
0042dbee	EXACT	ConsvalstdallocatorstdpairEHeroMorphTypeCParticleMorphsCEntrystdpairEHeroMorphTypeCParticleMorphsCEntrystdpairenumEHeroMorphTypeclassCParticleMorphs_CEntryconst_0042dbee.cpp	Oy
0042dc5c	EXACT	CNewFrontendGameComponent_ChangeTextureColourDepth_0042dc5c.cpp	Oy
0042dc5f	EXACT	CNewFrontendGameComponent_OnPreDeviceReset_0042dc5f.cpp	Oy
0042dc60	EXACT	CNewFrontendGameComponent_OnPostDeviceReset_0042dc60.cpp	Oy
0042dc63	EXACT	CNewFrontendGameComponent_IsControllerDisconnected_0042dc63.cpp	Oy
0042dec5	EXACT	CNewFrontendGameComponent_InitialiseInput_0042dec5.cpp	Oy
0042f70b	EXACT	global_CompileDefs_0042f70b.cpp	Oy
0042f722	EXACT	CNewFrontendGameComponent_InitialiseDefs_0042f722.cpp	Oy
0042f939	NO_ORACLE	global_sub0042f939_0042f939.cpp	
0042f93e	NO_ORACLE	global_sub0042f93e_0042f93e.cpp	
0042f943	NO_ORACLE	global_sub0042f943_0042f943.cpp	
0042f948	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_0042f948.cpp	Oy
0042f974	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_0042f974.cpp	Oy
0042f9a0	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_0042f9a0.cpp	Oy
0042f9f2	EXACT	CCountedPointerNUISystemCAction_ShareData_0042f9f2.cpp	Oy
0042fb40	EXACT	pairCCharString_swap_0042fb40.cpp	Oy
0042fc13	EXACT	CCountedPointerstdvectorCCharString_Reset_0042fc13.cpp	Oy
0042fc4e	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_0042fc4e.cpp	Oy
0042fc66	EXACT	DestvalstdallocatorCIVCountedPointerN3DPrimitiveCTriangleListCIVCountedPointerN3DPrimitive_CTriangleList_0042fc66.cpp	Oy
0042fe07	EXACT	LTextTreeWalkThrough_BuildTreeArray_0042fe07.cpp	Oy
0042fe34	EXACT	CCountedPointerCTexture_operator_0042fe34.cpp	Oy
0042fe4e	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042fe4e.cpp	Oy
0042fe7d	EXACT	CEngineInternalPrimitiveMeshBase_GetMeshEffect_0042fe7d.cpp	Oy
00430046	EXACT	CTCCarryable_OnKill_00430046.cpp	Oy
004301f3	EXACT	CActiveFile_OnReadFinished_004301f3.cpp	Oy
0043020a	EXACT	LTextTreeWalkThrough_BuildTreeArray_0043020a.cpp	Oy
0043024e	EXACT	CDisplayManager_CopyBackBufferToTexture_0043024e.cpp	Oy
0043027a	EXACT	CTCCarryable_OnKill_0043027a.cpp	Oy
004302cd	EXACT	CActiveFile_OnReadFinished_004302cd.cpp	Oy
00430300	EXACT	CTCInventoryItem_OnDie_00430300.cpp	Oy
00430340	EXACT	CNewFrontendGameComponent_SetQuit_00430340.cpp	Oy
00430345	EXACT	CDisplayManager_CopyBackBufferToTexture_00430345.cpp	Oy
004303b0	EXACT	CParentDefClassBase_GetInstantiationName_004303b0.cpp	Oy
004303c0	EXACT	CParentDefClassBase_SetInstantiationName_004303c0.cpp	Oy
004303d0	EXACT	CParentDefClassBase_IsParentDef_004303d0.cpp	Oy
004303e0	EXACT	CParentDefClassBase_GetPSubDefInfoMap_004303e0.cpp	Oy
00430470	EXACT	CControlsDef_GetSizeofClass_00430470.cpp	Oy
00430480	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_00430480.cpp	Oy
004304a0	EXACT	CCompressedMemoryDataInputStream_CCompressedMemoryDataInputStream_004304a0.cpp	Oy
00431020	EXACT	CEngineLightingManager_UpdateShadowScene_00431020.cpp	Oy
00431061	EXACT	CEngineLightingManager_UpdateShadowScene_00431061.cpp	Oy
00431102	EXACT	CEngineLightingManager_UpdateShadowScene_00431102.cpp	Oy
0043119e	EXACT	CEngineLightingManager_UpdateShadowScene_0043119e.cpp	Oy
00431242	EXACT	CEngineLightingManager_UpdateShadowScene_00431242.cpp	Oy
00431493	EXACT	CEngineLightingManager_UpdateShadowScene_00431493.cpp	Oy
00431773	EXACT	global_Alloc_00431773.cpp	Oy
004317b0	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_004317b0.cpp	Oy
00431dd0	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_00431dd0.cpp	Oy
00431e30	EXACT	CFrontEndDef_GetSizeofClass_00431e30.cpp	Oy
00431e40	EXACT	CThingTrackNode_vectordeletingdestructor_00431e40.cpp	Oy
00431e70	EXACT	CControlsDef_Copy_00431e70.cpp	Oy
00431ed0	EXACT	CParentDefClassBase_operator_00431ed0.cpp	Oy
00431f10	EXACT	CThingBuildingDef_operator_00431f10.cpp	Oy
00431f60	EXACT	CTCPhysicsBase_ConstructFromParams_00431f60.cpp	Oy
0043211d	EXACT	CActiveFile_OnReadFinished_0043211d.cpp	Oy
00432e50	EXACT	CFrontEndDef_CopyCFrontEndDefUAEXPBVCDefClassBase_00432e50.cpp	Oy
00433040	RELOC	CCombatWheel_ResetRings_00433040.cpp	Oy
004330d2	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_004330d2.cpp	Oy
004330f0	EXACT	CControlsDef_TransferCControlsDefUAEXAAVCPersistC_004330f0.cpp	Oy
0043314a	EXACT	CEngineLightingManager_UpdateShadowScene_0043314a.cpp	Oy
0043318d	EXACT	CCreatureActionFireMissileWeapon_FrameUpdate_0043318d.cpp	Oy
004331c0	EXACT	CFrontEndDef_TransferCFrontEndDefUAEXAAVCPersistC_004331c0.cpp	Oy
004331f9	EXACT	CCreatureActionFireMissileWeapon_FrameUpdate_004331f9.cpp	Oy
00433227	EXACT	global_GFSerialiseVectorBinaryOutCCharStrin_00433227.cpp	Oy
0043332c	EXACT	CArraystdpairlong_pushback_0043332c.cpp	Oy
00433504	EXACT	global_Fillnunsignedlongunsignedintunsigned_00433504.cpp	Oy
0043368b	EXACT	CStartupDefinitionManager_InitAndCompile_0043368b.cpp	Oy
0043368d	EXACT	global_GFGetPreMainMemoryUsed_0043368d.cpp	Oy
004336b0	EXACT	global_operatornew_004336b0.cpp	Oy
00433cc0	EXACT	DestvalstdallocatorCCountedPointerQuadricOptimiserInternalsCOptimisedPrimitiveCCountedPointerQuadricOptimiserInternals_COptimisedPrimitive_00433cc0.cpp	Oy
00433cec	EXACT	CopyimplCArrayCRandomAppearanceMorphCBodyPartMeshCArrayclassCRandomAppearanceMorph_CBodyPartMesh_00433cec.cpp	Oy
00433d19	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_00433d19.cpp	Oy
00433d3a	EXACT	CCountedPointerstdvectorCCharString_Reset_00433d3a.cpp	Oy
00433d8a	EXACT	UninitcopyCArrayCRandomAppearanceMorphCBodyPartMeshCArrayclassCRandomAppearanceMorphCBodyPartMeshstdallocatorCArrayCRandomAppearanceMorph_CBodyPartMesh_00433d8a.cpp	Oy
00433fd0	EXACT	CEngineDef_GetSizeofClass_00433fd0.cpp	Oy
004340b0	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_004340b0.cpp	Oy
00434110	EXACT	CEngineVideoOptionsDef_GetSizeofClass_00434110.cpp	Oy
00434220	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_00434220.cpp	Oy
00434280	EXACT	CConfigOptionsDefaultsDef_GetSizeofClass_00434280.cpp	Oy
00434340	EXACT	CLandscapeBackgroundPatch_vectordeletingdestructor_00434340.cpp	Oy
00434360	EXACT	CEngineDef_Copy_00434360.cpp	Oy
00434440	EXACT	CEngineVideoOptionsDef_CopyCEngineVideoOptionsDefUAEXPBVCDe_00434440.cpp	Oy
00434590	EXACT	CConfigOptionsDefaultsDef_CopyCConfigOptionsDefaultsDefUAEXPBV_00434590.cpp	Oy
00434830	NO_ORACLE	global_sub00434830_00434830.cpp	
00434840	EXACT	CEngine_StartNewScene_00434840.cpp	Oy
00434870	EXACT	CFadeInFadeOutBase_Update_00434870.cpp	Oy
004349d0	EXACT	CTCCreditsUI_Deactivate_004349d0.cpp	Oy
004349e0	EXACT	CTCInventoryBase_GetCanItemBeQuickAssigned_004349e0.cpp	Oy
004349f0	EXACT	CMap_DrawGetSeaLevel_004349f0.cpp	Oy
00434a00	EXACT	ConsvalstdallocatorstdpairEHeroMorphTypeCParticleMorphsCEntrystdpairEHeroMorphTypeCParticleMorphsCEntrystdpairenumEHeroMorphTypeclassCParticleMorphs_CEntryconst_00434a00.cpp	Oy
00434a30	EXACT	CWorld_ProcessEvent_00434a30.cpp	Oy
00434ad0	EXACT	CPlayerGui_ForceOpen_00434ad0.cpp	Oy
