def	addr	offset	size	helper
CInventoryDef	004678e2	0x1f0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x1f4	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x1fc	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x204	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x20c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x210	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x218	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x21c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x220	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x224	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x228	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x22c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x230	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x238	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x240	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x248	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x256	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x264	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x272	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x280	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x288	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x290	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x298	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x29c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2a0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2a4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2a8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2ac	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2b0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2b4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2b8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2bc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2c0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2c8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2d0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2d4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2d8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2dc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2e0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2e4	12	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2f0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2f4	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x2fc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x300	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x304	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x30c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x314	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x31c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x324	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x328	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x32c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x330	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x334	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x338	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x33c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x340	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x344	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x348	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x34c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x354	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x35c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x364	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x368	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x36c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x370	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x378	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x380	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x388	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x390	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x398	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3a0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3a8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3ac	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3b0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3b4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3b8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3bc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3c0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3c4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3c8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3cc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3d0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3d4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3d8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3dc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3e0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3e4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3e8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3ec	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3f0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x3f8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x400	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x404	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x408	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x40c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x410	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x418	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x420	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x428	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x430	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x434	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x438	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x43c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x440	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x444	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x448	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x44c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x450	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x458	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x460	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x468	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x470	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x474	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x478	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x47c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x480	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x484	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x488	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x48c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x490	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x494	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x498	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x49c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4a0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4a4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4a8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4ac	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4b0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4b4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4b8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4bc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4c0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4c4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4c8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4cc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4d0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4d4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4d8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4dc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4e0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4e4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4e8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4ec	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4f0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4f4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4f8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x4fc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x500	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x504	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x508	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x50c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x510	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x514	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x522	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x530	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x53e	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x54c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x554	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x558	28	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x574	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x582	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x590	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x59e	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5ac	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5ba	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5c8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5d0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5d8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5dc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5e0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5e4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5e8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5ec	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5f0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5f4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5f8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x5fc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x600	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x604	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x608	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x60c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x610	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x614	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x618	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x61c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x620	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x624	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x628	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x62c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x630	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x634	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x638	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x63c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x640	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x644	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x648	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x650	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x658	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x660	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x668	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x670	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x678	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x680	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x688	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x68c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x690	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x694	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x69c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6a4	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6b2	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6ba	10	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6c4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6c8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6cc	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6d0	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6d4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6d8	16	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6e8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6f0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x6f8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x700	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x708	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x710	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x718	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x720	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x728	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x730	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x738	24	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x750	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x754	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x758	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x75c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x760	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x764	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x768	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x76c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x770	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x774	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x778	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x780	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x788	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x78c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x790	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x794	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x798	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x79c	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7a0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7a8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7b0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7b8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7bc	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7c4	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7cc	32	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7ec	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7f0	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x7f8	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x800	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x808	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x816	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x824	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x832	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x840	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x84e	14	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x85c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x864	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x86c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x874	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x87c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x884	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x88c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x894	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x898	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x89c	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x8a4	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x8ac	8	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x8b4	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x8b8	4	CEngineLightingManager::UpdateShadowScene
CInventoryDef	004678e2	0x8bc	14	CEngineLightingManager::UpdateShadowScene
